[2015-03-26 10:25:11] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:31:14] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:43:22] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:44:46] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:48:59] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:53:07] runqianReportLogger : [INFO ]  - 报表证书错误!
未发现授权文件:D:\WorkspacesShangHai\jac_fdj_wms\target\jac_fdj_wms\WEB-INF\report\quieeWindowServer.lic, 请检查是否在类路径或绝对路径上l
pp.picked_quantity_bu as 发运量,m.vehicle_no as 车牌号,
to_char(p.finsh_date,'yyyy-MM-dd') as 发运日期,m.id
from wms_move_doc_detail mdd
left join wms_move_doc m on m.id = mdd.move_doc_id
left join wms_pick_ticket p on p.id = m.pickticket_id
left join wms_bill_type b on b.id = p.bill_type_id
left join wms_item i on i.id = mdd.item_id
left join wms_warehouse w on w.id = p.warehouse_id
left join wms_package_unit pu on pu.id = mdd.package_unit_id
left join wms_pick_ticket_detail pp on pp.id = mdd.related_id
left join wms_organization sup on sup.id = pp.supplier_id
where m.id = ? 
order by sup.code,i.code
[2015-07-07 10:33:57] runqianReportLogger : [DEBUG]  - arg0: 200143
[2015-07-07 10:33:57] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 10:33:57] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 10:33:57] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 10:33:57] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 10:33:57] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 10:34:07] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 10:34:35] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 10:35:08] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 10:35:08] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 10:35:08] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 10:35:09] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 10:35:09] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 10:35:09] runqianReportLogger : [DEBUG]  - args:0:200109,
[2015-07-07 10:35:09] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 10:35:09] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 10:35:09] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 10:35:09] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 10:35:09] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 10:35:15] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 10:41:52] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 10:41:52] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - args:0:200109,
[2015-07-07 10:41:52] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 10:41:52] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 10:41:52] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 10:41:52] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 10:41:55] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 11:11:50] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2015-07-07 11:25:44] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 11:25:44] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 11:25:47] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 11:25:47] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 11:25:47] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 11:25:47] runqianReportLogger : [DEBUG]  - args:0:200110,
[2015-07-07 11:25:47] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 11:25:48] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 11:25:49] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 11:25:49] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 11:25:49] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 11:25:54] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 11:26:21] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 12:16:09] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2015-07-07 12:16:45] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 12:16:45] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 12:16:49] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 12:16:50] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 12:16:50] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 12:16:50] runqianReportLogger : [DEBUG]  - args:0:200109,
[2015-07-07 12:16:50] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 12:16:51] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 12:16:51] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 12:16:51] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 12:16:51] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 12:16:56] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 14:11:36] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2015-07-07 14:13:14] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 14:13:14] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 14:13:17] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 14:13:18] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 14:13:18] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 14:13:18] runqianReportLogger : [DEBUG]  - args:0:200109,
[2015-07-07 14:13:18] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 14:13:19] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 14:13:20] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 14:13:20] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 14:13:20] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 14:13:23] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 14:24:53] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2015-07-07 14:26:22] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPalletSerial.raq
[2015-07-07 14:26:22] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 14:26:23] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 14:26:23] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 14:26:23] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,i.code as 零件图号,i.name as 零件名称,
aa.extend_propc1 as 工艺状态,ps.pallet_no as 托盘标签,
supplier.code as 供应商代码,supplier.name as 供应商名称,
to_char(a.start_received_date,'yyyy-MM-dd') as 收货日期,a.id,
substr(ps.pallet_no,length(aa.id)+2) as 标签序号
from jac_pallet_serial ps
left join wms_asn_detail aa on aa.id = ps.asn_detail_id
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_organization supplier on supplier.id = aa.supplier_id
where a.id in (?)
order by ps.id
[2015-07-07 14:26:23] runqianReportLogger : [DEBUG]  - args:0:200110,
[2015-07-07 14:26:24] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 14:26:24] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 14:26:24] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 14:26:24] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 14:26:25] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 14:26:28] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:41:08] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2015-07-07 17:42:12] runqianReportLogger : [DEBUG]  - 现在计算报表jacASNReport.raq
[2015-07-07 17:42:12] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:42:13] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 17:42:17] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 17:42:17] runqianReportLogger : [DEBUG]  - ds1=select a.code as 收货单号,o.code as 供应商代码,o.name as 供应商名称,
i.code as 物料编码,i.name as 物料名称,pu.unit as 单位,
aa.expected_quantity_bu as 订单数量,
to_char(a.order_date,'yyyy-MM-dd') as 到货日期,a.id
from wms_asn_detail aa 
left join wms_asn a on a.id = aa.asn_id
left join wms_item i on i.id = aa.item_id
left join wms_package_unit pu on pu.id = aa.package_unit_id
left join wms_organization o on o.id = a.supplier_id
where a.id = ? order by i.code
[2015-07-07 17:42:17] runqianReportLogger : [DEBUG]  - arg0: 200005
[2015-07-07 17:42:17] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 17:42:19] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 17:42:19] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 17:42:19] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 17:42:19] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 17:42:26] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - 现在计算报表jacShipReport.raq
[2015-07-07 17:43:17] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:43:17] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - ds1=select w.name as 发货单位,p.code as 发货单号,p.description as 备注,
sup.name as 供应商名称,sup.code as 供应商代码,b.name as 单据类型,
i.code as 物料代码,i.name as 物料名称,
pp.inventory_status as 库存状态,pp.extend_propc1 as 工艺状态,pu.unit as 单位,
pp.picked_quantity_bu as 发运量,m.vehicle_no as 车牌号,
to_char(p.finsh_date,'yyyy-MM-dd') as 发运日期,m.id
from wms_move_doc_detail mdd
left join wms_move_doc m on m.id = mdd.move_doc_id
left join wms_pick_ticket p on p.id = m.pickticket_id
left join wms_bill_type b on b.id = p.bill_type_id
left join wms_item i on i.id = mdd.item_id
left join wms_warehouse w on w.id = p.warehouse_id
left join wms_package_unit pu on pu.id = mdd.package_unit_id
left join wms_pick_ticket_detail pp on pp.id = mdd.related_id
left join wms_organization sup on sup.id = pp.supplier_id
where m.id = ? 
order by sup.code,i.code
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - arg0: 200143
[2015-07-07 17:43:17] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 17:43:17] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 17:43:17] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 17:43:17] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 17:43:20] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:46:39] runqianReportLogger : [DEBUG]  - 现在计算报表wmsPickByTask.raq
[2015-07-07 17:46:39] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:46:39] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 17:46:40] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 17:46:40] runqianReportLogger : [DEBUG]  - ds1=select p.code as 发货单号,to_char(p.require_arrive_date,'yyyy-MM-dd') as 需求到达时间,m.code as 拣货单号,
sup.code as 供应商编码,sup.name as 供应商名称,i.code as 物料编码,i.name as 物料名称,
pu.unit as 单位,ik.extend_propc1 as 工艺状态,t.plan_quantity_bu as 期望拣货量,
t.from_loc_code as 拣货库位,m.id
from wms_task t 
left join wms_move_doc_detail mdd on mdd.id = t.move_doc_detail_id
left join wms_move_doc m on m.id = mdd.move_doc_id
left join wms_pick_ticket p on p.id = m.pickticket_id
left join wms_item_key ik on ik.id = t.item_key_id
left join wms_item i on i.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_package_unit pu on pu.id = t.package_unit_id
where m.id in (?)
order by t.from_loc_code
[2015-07-07 17:46:40] runqianReportLogger : [DEBUG]  - arg0: 200086
[2015-07-07 17:46:40] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 17:46:40] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 17:46:40] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 17:46:40] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 17:46:40] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 17:46:42] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:47:32] runqianReportLogger : [DEBUG]  - 现在计算报表wmsCountRecord.raq
[2015-07-07 17:47:32] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:47:32] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 17:47:32] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 17:47:32] runqianReportLogger : [DEBUG]  - ds1=select sup.code as 供应商编码,sup.name as 供应商名称,l.code as 库位,
i.code as 物料编码,i.name as 物料名称,pu.unit as 单位,inv.status as 库存状态,
ik.extend_propc1 as 工艺状态,inv.quantity_bu-inv.allocated_quantity_bu as 库存件数
from wms_count_record r
left join wms_inventory inv on inv.id = r.inventory_id
left join wms_location l on l.id = inv.location_id
left join wms_item_key ik on ik.id = inv.item_key_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_item i on i.id = r.item_id
left join wms_package_unit pu on pu.id = r.package_unit_id
where r.count_plan_id = ?
order by l.code,i.code
[2015-07-07 17:47:32] runqianReportLogger : [DEBUG]  - arg0: 200011
[2015-07-07 17:47:32] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2015-07-07 17:47:32] runqianReportLogger : [INFO ]  - 计算结束：
[2015-07-07 17:47:32] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2015-07-07 17:47:32] runqianReportLogger : [INFO ]  - 没有授予固定表头的权限
[2015-07-07 17:47:33] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2015-07-07 17:47:37] runqianReportLogger : [DEBUG]  - 现在计算报表wmsCountRecord.raq
[2015-07-07 17:47:37] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2015-07-07 17:47:37] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2015-07-07 17:47:37] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2015-07-07 17:47:37] runqianReportLogger : [DEBUG]  - ds1=select sup.code as 供应商编码,sup.name as 供应商名称,l.code as 库位,
i.code as 物料编码,i.name as 物料名称,pu.unit as 单位,inv.status as 库存状态,
ik.extend_propc1 as 工艺状态,inv.quantity_bu-inv.allocated_quantity_bu as 库存件数
